Acalypha gracilens
Acalypha rhomboidea
Acer negundo
Acer nigrum
Acer rubrum
Acer saccharinum
Acer saccharum
Acorus americanus
Actaea pachypoda
Actaea rubra
Adiantum pedatum
Adlumia fungosa
Aesculus glabra
Agalinis aspera
Agalinis gattingeri
Agalinis paupercula
Agalinis purpurea
Agalinis skinneriana
Agalinis tenuifolia
Agastache nepetoides
Agastache scrophulariaefolia
Ageratina altissima,Eupatorium rugosum
Agrimonia gryposepala
Agrimonia parviflora
Agrimonia pubescens
Agrimonia rostellata
Agrimonia striata
Agrostis hyemalis
Agrostis perennans
Agrostis scabra
Agrostis stolonifera,Agrostis alba
Aletris farinosa
Alisma subcordatum
Alisma triviale
Allium burdickii,Allium tricoccum
Allium canadense
Allium cernuum
Allium stellatum
Allium tricoccum
Alnus incana,Alnus rugosa
Alnus serrulata
Alopecurus aequalis
Alopecurus carolinianus
Amaranthus hybridus
Amaranthus tuberculatus,Acnida altissima
Ambrosia artemisiifolia
Ambrosia trifida
Amelanchier arborea
Amelanchier canadensis
Amelanchier humilis
Amelanchier interior
Amelanchier laevis
Amelanchier sanguinea
Ammannia robusta
Ammophila breviligulata
Amorpha canescens
Amorpha fruticosa
Amphicarpaea bracteata
Andromeda polifolia,Andromeda glaucophylla
Andropogon gerardii
Androsace occidentalis
Anemone canadensis
Anemone caroliniana
Anemone cylindrica
Anemone patens
Anemone quinquefolia
Anemone virginiana
Angelica atropurpurea
Antennaria neglecta
Antennaria plantaginifolia
Anticlea elegans,Zigadenus glaucus
Apios americana
Aplectrum hyemale
Apocynum androsaemifolium
Apocynum cannabinum,Apocynum sibiricum
Apocynum x
Aquilegia canadensis
Arabidopsis lyrata,Arabis lyrata
Arabis pycnocarpa,Arabis hirsuta
Aralia hispida
Aralia nudicaulis
Aralia racemosa
Arctostaphylos uva-ursi
Arethusa bulbosa
Argentina anserina,Potentilla anserina
Arisaema dracontium
Arisaema triphyllum
Aristida dichotoma
Aristida intermedia
Aristida longespica
Aristida oligantha
Aristida purpurascens
Aristida tuberculosa
Arnoglossum atriplicifolium,Cacalia atriplicifolia
Arnoglossum plantagineum,Cacalia plantaginea
Arnoglossum reniforme,Cacalia muhlenbergii
Aronia prunifolia
Artemisia caudata
Artemisia serrata
Aruncus dioicus
Asarum canadense
Asclepias amplexicaulis
Asclepias exaltata
Asclepias incarnata
Asclepias lanuginosa
Asclepias longifolia,Asclepias hirtella
Asclepias meadii
Asclepias ovalifolia
Asclepias perennis
Asclepias purpurascens
Asclepias sullivantii
Asclepias syriaca
Asclepias tuberosa
Asclepias verticillata
Asclepias viridiflora
Asimina triloba
Asplenium platyneuron
Asplenium rhizophyllum,Camptosorus rhizophyllus
Astragalus canadensis
Astragalus neglectus
Astragalus tennesseensis
Athyrium filix-femina
Aureolaria flava
Aureolaria grandiflora
Aureolaria pedicularia
Aureolaria virginica
Azolla cristata,Azolla caroliniana
Baptisia alba,Baptisia leucantha
Baptisia bracteata,Baptisia leucophaea
Baptisia tinctoria
Bartonia virginica
Beckmannia syzigachne
Berberis canadensis
Berula erecta
Besseya bullii,Wulfenia bullii
Betula alleghaniensis
Betula nigra
Betula papyrifera
Betula populifolia
Betula pumila
Bidens aristosa,Bidens polylepis
Bidens beckii,Megalodonta beckii
Bidens cernua
Bidens discoidea
Bidens frondosa
Bidens trichosperma,Bidens coronata
Bidens tripartita,Bidens comosa,Bidens connata
Bidens vulgata
Blephilia ciliata
Blephilia hirsuta
Boechera canadensis,Arabis canadensis
Boechera grahamii,Arabis divaricarpa
Boechera laevigata,Arabis laevigata
Boechera missouriensis,Arabis missouriensis
Boechera shortii,Arabis perstellata
Boechera stricta,Arabis drummondii
Boehmeria cylindrica
Boltonia asteroides,Boltonia latisquama
Botrychium campestre
Botrychium dissectum
Botrychium matricariifolium,Botrychium matricariaefolium
Botrychium multifldum,Botrychium multifidum
Botrychium simplex
Botrychium virginianum
Bouteloua curtipendula
Bouteloua hirsuta
Brachyelytrum erectum
Brasenia schreberi
Brickellia eupatorioides,Kuhnia eupatorioides
Bromus ciliatus
Bromus kalmii
Bromus latiglumis
Bromus pubescens
Buchnera americana
Bulbostylis capillaris
Cakile edentula
Calamagrostis canadensis
Calamagrostis stricta,Calamagrostis inexpansa
Calamovilfa longifolia
Calla palustris
Callirhoe triangulata
Callitriche heterophylla
Callitriche palustris
Calopogon oklahomensis
Calopogon tuberosus
Caltha palustris
Calylophus serrulatus,Oenothera serrulata
Calystegia sepium,Convolvulus sepium
Calystegia spithamaea,Convolvulus spithamaeus
Camassia scilloides
Campanula aparinoides,Campanula uliginosa
Campanula rotundifolia
Campanulastrum americanum,Campanula americana
Cardamine bulbosa
Cardamine concatenata,Dentaria laciniata
Cardamine diphylla,Dentaria diphylla
Cardamine douglassii
Cardamine parviflora
Cardamine pensylvanica
Cardamine pratensis
Carex abdita,Carex umbellata
Carex aggregata
Carex alata
Carex albicans
Carex albolutescens
Carex albursina
Carex alopecoidea
Carex amphibola
Carex annectens
Carex aquatilis
Carex arctata
Carex argyrantha
Carex atherodes
Carex atlantica
Carex aurea
Carex bebbii
Carex bicknellii
Carex blanda
Carex brevior
Carex bromoides
Carex brunnescens
Carex buxbaumii
Carex canescens
Carex careyana
Carex cephaloidea
Carex cephalophora
Carex chordorrhiza
Carex communis
Carex comosa
Carex conjuncta
Carex conoidea
Carex crawei
Carex crawfordii
Carex crinita
Carex cristatella
Carex crus-corvi
Carex cryptolepis
Carex cumulata
Carex davisii
Carex debilis
Carex deweyana
Carex diandra
Carex digitalis
Carex disperma
Carex eburnea
Carex echinata
Carex emmonsii
Carex emoryi
Carex festucacea
Carex flava
Carex folliculata
Carex formosa
Carex frankii
Carex garberi
Carex gracilescens
Carex gracillima
Carex granularis
Carex gravida
Carex grayi
Carex grisea
Carex haydenii
Carex hirsutella
Carex hirtifolia
Carex hitchcockiana
Carex hystericina
Carex interior
Carex intumescens
Carex jamesii
Carex lacustris
Carex laeviconica
Carex laevivaginata
Carex lasiocarpa
Carex laxiculmis
Carex laxiflora
Carex leptalea
Carex leptonervia
Carex limosa
Carex longii
Carex lupuliformis
Carex lupulina
Carex lurida
Carex meadii
Carex molesta
Carex muehlenbergii,Carex muhlenbergii
Carex muskingumensis
Carex nigromarginata
Carex normalis
Carex oligocarpa
Carex oligosperma
Carex pallescens
Carex pauciflora
Carex peckii
Carex pedunculata
Carex pellita
Carex pensylvanica
Carex plantaginea
Carex platyphylla
Carex prairea
Carex prasina
Carex projecta
Carex pseudocyperus,Carex pseudo-cyperus
Carex radiata
Carex retrorsa
Carex richardsonii
Carex rosea
Carex rugosperma
Carex sartwellii
Carex scabrata
Carex scoparia
Carex seorsa
Carex shortiana
Carex siccata
Carex sparganioides
Carex sprengelii
Carex squarrosa
Carex sterilis
Carex stipata
Carex straminea
Carex stricta
Carex suberecta
Carex swanii
Carex tenera
Carex tenuiflora
Carex tetanica
Carex tonsa
Carex torreyi
Carex torta
Carex tribuloides
Carex trichocarpa
Carex trisperma
Carex tuckermanii
Carex typhina
Carex utriculata
Carex vesicaria
Carex virescens
Carex viridula
Carex vulpinoidea
Carex woodii
Carex x
Carpinus caroliniana
Carya cordiformis
Carya laciniosa
Carya ovalis,Carya glabra
Carya ovata
Carya tomentosa
Castilleja coccinea
Castilleja sessiliflora
Caulophyllum thalictroides
Ceanothus americanus
Ceanothus herbaceus
Celastrus scandens
Celtis occidentalis
Celtis tenuifolia
Cenchrus longispinus
Cephalanthus occidentalis
Cerastium nutans
Cerastium velutinum,Cerastium arvense
Ceratophyllum demersum
Ceratophyllum echinatum
Cercis canadensis
Chaerophyllum procumbens
Chamaecrista fasciculata,Cassia fasciculata
Chamaecrista nictitans,Cassia nictitans
Chamaedaphne calyculata
Chamaesyce maculata,Euphorbia maculata,Euphorbia supina
Chamaesyce nutans
Chamaesyce polygonifolia,Euphorbia polygonifolia
Chamerion angustifolium,Epilobium angustifolium
Chasmanthium latifolium,Uniola latifolia
Chelone glabra
Chenopodium leptophyllum
Chenopodium simplex,Chenopodium hybridum
Chenopodium standleyanum
Chimaphila maculata
Chimaphila umbellata
Chrysopsis camporum
Chrysosplenium americanum
Cicuta bulbifera
Cicuta maculata
Cimicifuga racemosa
Cinna arundinacea
Circaea alpina
Circaea canadensis,Circaea lutetiana
Cirsium altissimum
Cirsium discolor
Cirsium muticum
Cirsium pitcheri
Cirsium pumilum,Cirsium hillii
Cladium mariscoides
Claytonia virginica
Clematis pitcheri
Clematis virginiana
Clinopodium arkansanum,Satureja arkansana
Clinopodium vulgare,Satureja vulgaris
Clintonia borealis
Coeloglossum viride,Habenaria viridis
Coleataenia anceps,Panicum anceps
Coleataenia longifolia,Panicum longifolium
Coleataenia rigidula,Panicum rigidulum
Collinsia verna
Collinsonia canadensis
Comandra umbellata
Comarum palustre,Potentilla palustris
Commelina erecta
Comptonia peregrina
