Boechera missouriensis,Arabis missouriensis
Boechera shortii,Arabis perstellata
Boechera stricta,Arabis drummondii
Boehmeria cylindrica
Boltonia asteroides,Boltonia latisquama
Borago offlcinalis,Borago officinalis
Bothriochloa laguroides,Andropogon saccharoides
Botrychium campestre
Botrychium dissectum
Botrychium matricariifolium,Botrychium matricariaefolium
Botrychium multifldum,Botrychium multifidum
Botrychium simplex
Botrychium virginianum
Bouteloua curtipendula
Bouteloua gracilis
Bouteloua hirsuta
Brachyelytrum erectum
Brasenia schreberi
Brassica juncea
Brassica napus
Brassica nigra
Brassica rapa
Brickellia eupatorioides,Kuhnia eupatorioides
Bromus arvensis,Bromus japonicus
Bromus brizaeformis
Bromus carinatus
Bromus ciliatus
Bromus commutatus
Bromus hordeaceus,Bromus mollis
Bromus inermis
Bromus kalmii
Bromus latiglumis
Bromus marginatus
Bromus pubescens
Bromus racemosus
Bromus secalinus
Bromus squarrosus
Bromus sterilis
Bromus tectorum
Brunnera macrophylla
Buchloe dactyloides
Buchnera americana
Buglossoides arvense,Lithospermum arvense
Bulbostylis capillaris
Butomus umbellatus
Cakile edentula
Calamagrostis canadensis
Calamagrostis stricta,Calamagrostis inexpansa
Calamovilfa longifolia
Calibrachoa parviflora
Calla palustris
Callirhoe alcaeoides
Callirhoe digitata
Callirhoe involucrata
Callirhoe triangulata
Callitriche heterophylla
Callitriche palustris
Calopogon oklahomensis
Calopogon tuberosus
Caltha palustris
Calylophus serrulatus,Oenothera serrulata
Calyptocarpus vialis
Calystegia hederacea,Convolvulus pellitus
Calystegia sepium,Convolvulus sepium
Calystegia spithamaea,Convolvulus spithamaeus
Camassia scilloides
Camelina microcarpa
Camelina sativa
Campanula aparinoides,Campanula uliginosa
Campanula rapunculoides
Campanula rotundifolia
Campanulastrum americanum,Campanula americana
Campsis radicans
Cannabis sativa
Capsella bursa-pastoris
Cardamine bulbosa
Cardamine concatenata,Dentaria laciniata
Cardamine diphylla,Dentaria diphylla
Cardamine douglassii
Cardamine hirsuta
Cardamine impatiens
Cardamine parviflora
Cardamine pensylvanica
Cardamine pratensis
Cardaria pubescens
Carduus acanthoides
Carduus nutans
Carex abdita,Carex umbellata
Carex acutiformis
Carex aggregata
Carex alata
Carex albicans
Carex albolutescens
Carex albursina
Carex alopecoidea
Carex amphibola
Carex annectens
Carex aquatilis
Carex arctata
Carex argyrantha
Carex atherodes
Carex atlantica
Carex aurea
Carex bebbii
Carex bicknellii
Carex blanda
Carex brevior
Carex bromoides
Carex brunnescens
Carex bushii
Carex buxbaumii
Carex canescens
Carex careyana
Carex cephaloidea
Carex cephalophora
Carex chordorrhiza
Carex communis
Carex comosa
Carex conjuncta
Carex conoidea
Carex crawei
Carex crawfordii
Carex crinita
Carex cristatella
Carex crus-corvi
Carex cryptolepis
Carex cumulata
Carex davisii
Carex debilis
Carex deweyana
Carex diandra
Carex digitalis
Carex disperma
Carex duriuscula,Carex stenophylla
Carex eburnea
Carex echinata
Carex emmonsii
Carex emoryi
Carex festucacea
Carex flava
Carex folliculata
Carex formosa
Carex frankii
Carex garberi
Carex glaucodea
Carex gracilescens
Carex gracillima
Carex granularis
Carex gravida
Carex grayi
Carex grisea
Carex haydenii
Carex hirsutella
Carex hirta
Carex hirtifolia
Carex hitchcockiana
Carex hystericina
Carex interior
Carex intumescens
Carex jamesii
Carex lacustris
Carex laeviconica
Carex laevivaginata
Carex lasiocarpa
Carex laxiculmis
Carex laxiflora
Carex leavenworthii
Carex leptalea
Carex leptonervia
Carex limosa
Carex longii
Carex lupuliformis
Carex lupulina
Carex lurida
Carex meadii
Carex mesochorea
Carex molesta
Carex muehlenbergii,Carex muhlenbergii
Carex muskingumensis
Carex nebrascensis,Carex nebraskensis
Carex nigromarginata
Carex normalis
Carex oligocarpa
Carex oligosperma
Carex pallescens
Carex pauciflora
Carex peckii
Carex pedunculata
Carex pellita
Carex pensylvanica
Carex plantaginea
Carex platyphylla
Carex praegracilis
Carex prairea
Carex prasina
Carex praticola
Carex projecta
Carex pseudocyperus,Carex pseudo-cyperus
Carex radiata
Carex retrorsa
Carex richardsonii
Carex rosea
Carex rugosperma
Carex sartwellii
Carex scabrata
Carex scoparia
Carex seorsa
Carex shortiana
Carex siccata
Carex sparganioides
Carex spicata
Carex sprengelii
Carex squarrosa
Carex sterilis
Carex stipata
Carex straminea
Carex stricta
Carex suberecta
Carex swanii
Carex tenera
Carex tenuiflora
Carex tetanica
Carex texensis
Carex tonsa
Carex torreyi
Carex torta
Carex tribuloides
Carex trichocarpa
Carex trisperma
Carex tuckermanii
Carex typhina
Carex utriculata
Carex vaginata
Carex vesicaria
Carex virescens
Carex viridula
Carex vulpinoidea
Carex woodii
Carex x
Carpinus caroliniana
Carthamus tinctorius
Carum carvi
Carya cordiformis
Carya laciniosa
Carya ovalis,Carya glabra
Carya ovata
Carya tomentosa
Castanea dentata
Castilleja coccinea
Castilleja sessiliflora
Catalpa speciosa
Caulophyllum thalictroides
Ceanothus americanus
Ceanothus herbaceus
Celastrus orbiculatus
Celastrus scandens
Celosia argentea
Celtis occidentalis
Celtis tenuifolia
Cenchrus longispinus
Centaurea calcitrapa
Centaurea cyanus
Centaurea diffusa
Centaurea jacea
Centaurea montana
Centaurea nigra
Centaurea nigrescens,Centaurea vochinensis
Centaurea phrygia
Centaurea stoebe,Centaurea maculosa
Centaurium erythraea
Centaurium pulchellum
Cephalanthus occidentalis
Cerastium brachypodum
Cerastium fontanum,Cerastium vulgatum
Cerastium glomeratum,Cerastium viscosum
Cerastium nutans
Cerastium pumilum
Cerastium semidecandrum
Cerastium tomentosum
Cerastium velutinum,Cerastium arvense
Ceratophyllum demersum
Ceratophyllum echinatum
Cercis canadensis
Chaenorrhinum minus
Chaerophyllum procumbens
Chaiturus marrubiastrum,Leonurus marrubiastrum
Chamaecrista fasciculata,Cassia fasciculata
Chamaecrista nictitans,Cassia nictitans
Chamaedaphne calyculata
Chamaemelum nobile,Anthemis nobilis
Chamaesyce geyeri,Euphorbia geyeri
Chamaesyce glyptosperma,Euphorbia glyptosperma
Chamaesyce humistrata,Euphorbia humistrata
Chamaesyce maculata,Euphorbia maculata,Euphorbia supina
Chamaesyce nutans
Chamaesyce polygonifolia,Euphorbia polygonifolia
Chamaesyce prostrata,Euphorbia chamaesyce
Chamaesyce serpens,Euphorbia serpens
Chamaesyce serpyllifolia,Euphorbia serpyllifolia
Chamaesyce vermiculata,Euphorbia vermiculata
Chamerion angustifolium,Epilobium angustifolium
Chasmanthium latifolium,Uniola latifolia
Chelidonium majus
Chelone glabra
Chelone obliqua
Chenopodium album
Chenopodium bonus-henricus
Chenopodium capitatum
Chenopodium glaucum
Chenopodium leptophyllum
Chenopodium murale
Chenopodium rubrum
Chenopodium simplex,Chenopodium hybridum
Chenopodium standleyanum
Chenopodium urbicum
Chimaphila maculata
Chimaphila umbellata
Chionanthus virginicus
Chloris verticillata
Chondrilla juncea
Chorispora tenella
Chrysopsis camporum
Chrysosplenium americanum
Cichorium intybus
Cicuta bulbifera
Cicuta maculata
Cimicifuga racemosa
Cinna arundinacea
Circaea alpina
Circaea canadensis,Circaea lutetiana
Cirsium altissimum
Cirsium arvense
Cirsium discolor
Cirsium flodmanii
Cirsium muticum
Cirsium pitcheri
Cirsium pumilum,Cirsium hillii
Cirsium undulatum
Cirsium vulgare
Citrullus lanatus
Cladium mariscoides
Claytonia virginica
Clematis integrifolia
Clematis pitcheri
Clematis terniflora
Clematis virginiana
Cleome serrulata
Clinopodium arkansanum,Satureja arkansana
Clinopodium vulgare,Satureja vulgaris
Clintonia borealis
Coeloglossum viride,Habenaria viridis
Coincya monensis
Coleataenia anceps,Panicum anceps
Coleataenia longifolia,Panicum longifolium
Coleataenia rigidula,Panicum rigidulum
Collinsia verna
Collinsonia canadensis
Collomia linearis
Comandra umbellata
Comarum palustre,Potentilla palustris
Commelina communis
Commelina erecta
Comptonia peregrina
Conioselinum chinense
Conium maculatum
Conoclinium coelestinum,Eupatorium coelestinum
Conopholis americana
Conringia orientalis
Consolida ajacis,Delphinium ambiguum
Consolida regalis,Delphinium consolida
Convallaria majalis
Convolvulus arvensis
Coptis trifolia
Corallorhiza maculata
Corallorhiza odontorhiza
Corallorhiza trifida
Corallorhiza wisteriana
Coreopsis basalis
Coreopsis grandiflora
Coreopsis lanceolata
Coreopsis palmata
Coreopsis tinctoria
Coreopsis tripteris
Coriandrum sativum
Corispermum hyssopifolium
Cornus alba,Cornus stolonifera
Cornus alternifolia
Cornus canadensis
Cornus drummondii
Cornus florida
Cornus obliqua
Cornus racemosa
Cornus rugosa
Corydalis aurea
Corydalis flavula
Corydalis micrantha
Corydalis sempervirens
Corylus americana
Corylus cornuta
Corynephorus canescens
Cosmos bipinnatus
Cosmos sulphureus
Cota tinctoria,Anthemis tinctoria
Cotinus coggygria
Cotoneaster acutifolia
Cotoneaster divaricata
Cotoneaster magnificus
Cotoneaster multiflora
Crataegus calpodendron
Crataegus chrysocarpa
Crataegus crus-galli
Crataegus flabellata
Crataegus intricata
Crataegus mollis
Crataegus monogyna
Crataegus pedicellata,Crataegus coccinea
Crataegus phaenopyrum
Crataegus pruinosa
Crataegus punctata
Crataegus succulenta
Crepis capillaris
Crepis tectorum
Crotalaria sagittalis
Croton capitatus
Croton glandulosus
Croton lindheimerianus
Croton monanthogynus
Crypsis schoenoides,Heleochloa schoenoides
Cryptogramma stelleri
Cryptotaenia canadensis
Cucumis melo
Cucurbita foetidissima
Cuphea viscosissima,Cuphea petiolata
Cuscuta campestris
Cuscuta cephalanthi
Cuscuta compacta
Cuscuta coryli
Cuscuta glomerata
Cuscuta gronovii
Cuscuta pentagona
Cuscuta polygonorum
Cyclachaena xanthiifolia,Iva xanthifolia
Cycloloma atriplicifolium
Cymbalaria muralis
Cynodon dactylon
Cynoglossum offlcinale,Cynoglossum officinale
Cynoglossum virginianum,Cynoglossum boreale
Cyperus acuminatus
Cyperus bipartitus,Cyperus rivularis
Cyperus dentatus
Cyperus diandrus
Cyperus echinatus,Cyperus ovularis
Cyperus erythrorhizos
Cyperus esculentus
Cyperus flavescens
Cyperus houghtonii
Cyperus lupulinus,Cyperus filiculmis
Cyperus odoratus,Cyperus engelmannii,Cyperus ferruginescens
Cyperus schweinitzii,Cyperus x
Cyperus squarrosus,Cyperus inflexus
Cyperus strigosus
Cypripedium acaule
Cypripedium arietinum
Cypripedium candidum
Cypripedium parviflorum
Cypripedium reginae
Cypripedium x
Cystopteris bulbifera
Cystopteris fragilis
Cystopteris protrusa,Cystopteris fragilis
Cystopteris tenuis,Cystopteris fragilis
Dactylis glomerata
Dalea candida,Petalostemum candidum
Dalea enneandra
Dalea foliosa,Petalostemum foliosum
Dalea leporina
Dalea purpurea,Petalostemum purpureum
Danthonia spicata
Dasiphora fruticosa,Potentilla fruticosa
Dasistoma macrophylla,Seymeria macrophylla
Datura stramonium
Datura wrightii,Datura innoxia
Daucus carota
Decodon verticillatus
Delphinium tricorne
Dendrolycopodium obscurum,Lycopodium obscurum
Deparia acrostichoides,Athyrium thelypterioides
Deschampsia caespitosa
Deschampsia flexuosa
Descurainia pinnata
Descurainia sophia
Desmanthus illinoensis
Desmodium canadense
Desmodium canescens
Desmodium ciliare
Desmodium cuspidatum
Desmodium glabellum
Desmodium glutinosum
Desmodium illinoense
Desmodium marilandicum
Desmodium nudiflorum
Desmodium obtusum,Desmodium rigidum
Desmodium paniculatum
Desmodium rotundifolium
Desmodium sessilifolium
Dianthus armeria
Dianthus barbatus
Dianthus deltoides
Dianthus plumarius
Diarrhena americana
Dicentra canadensis
Dicentra cucullaria
Dichanthelium acuminatum,Panicum implicatum,Panicum auburne,Panicum lindheimeri,Panicum praecocius,Panicum subvillosum,Panicum villosissimum,Panicum villosissimum
Dichanthelium boreale,Panicum boreale
Dichanthelium clandestinum,Panicum clandestinum
Dichanthelium commutatum,Panicum commutatum
Dichanthelium depauperatum,Panicum depauperatum
Dichanthelium dichotomum,Panicum lucidum,Panicum microcarpon
Dichanthelium latifolium,Panicum latifolium
Dichanthelium leibergii,Panicum leibergii
Dichanthelium linearifolium,Panicum linearifolium
Dichanthelium meridionale,Panicum meridionale
Dichanthelium oligosanthes,Panicum oligosanthes,Panicum oligosanthes
Dichanthelium ovale,Panicum commonsianum,Panicum commonsianum
Dichanthelium perlongum,Panicum perlongum
Dichanthelium portoricense,Panicum columbianum
Dichanthelium sphaerocarpon,Panicum sphaerocarpon
Dichanthelium spretum,Panicum spretum
Dichanthelium wilcoxianum,Panicum wilcoxianum
Didiplis diandra,Peplis diandra
Diervilla lonicera
Digitalis grandiflora
Digitaria ciliaris,Digitaria sanguinalis
Digitaria flliformis,Digitaria filiformis
Digitaria ischaemum
Digitaria sanguinalis
Diodia teres
Dioscorea villosa
Diphasiastrum complanatum,Lycopodium complanatum
Diphasiastrum tristachyum,Lycopodium tristachyum
Diplazium pycnocarpon,Athyrium pycnocarpon
Diplotaxis muralis
Diplotaxis tenuifolia
Dipsacus fullonum,Dipsacus sylvestris
Dipsacus laciniatus
Dirca palustris
Distichlis spicata,Distichlis stricta
Dodecatheon meadia
Doellingeria umbellata,Aster umbellatus
Draba brachycarpa
Draba reptans
Draba verna
Dracocephalum parviflorum
Dracopis amplexicaulis,Rudbeckia amplexicaulis
Drosera intermedia
Drosera rotundifolia
Drymocallis arguta,Potentilla arguta
Dryopteris carthusiana,Dryopteris spinulosa
Dryopteris celsa
Dryopteris clintoniana
Dryopteris cristata
Dryopteris fllix-mas,Dryopteris filix-mas
Dryopteris goldiana
Dryopteris intermedia
Dryopteris marginalis
Dulichium arundinaceum
Dysphania ambrosioides,Chenopodium ambrosioides
Dysphania botrys,Chenopodium botrys
Dyssodia papposa
Echinacea pallida
Echinacea purpurea
Echinochloa colona,Echinochloa colonum
Echinochloa crus-galli,Echinochloa crusgalli
Echinochloa walteri
Echinocystis lobata
Echinodorus berteroi
Echinops sphaerocephalus
Echium vulgare
Eclipta prostrata
Egeria densa
Eichhornia crassipes
Elaeagnus angustifolia
Elaeagnus umbellata
Eleocharis acicularis
Eleocharis compressa
Eleocharis elliptica
Eleocharis engelmannii
Eleocharis equisetoides
Eleocharis geniculata
Eleocharis intermedia
Eleocharis melanocarpa
Eleocharis microcarpa
Eleocharis obtusa,Eleocharis ovata
Eleocharis olivacea
Eleocharis palustris,Eleocharis erythropoda,Eleocharis smallii
Eleocharis quadrangulata
Eleocharis quinqueflora,Eleocharis pauciflora
Eleocharis robbinsii
Eleocharis rostellata
Eleocharis tenuis
Eleocharis wolfii
Eleusine indica
Ellisia nyctelea
Elodea canadensis
Elodea nuttallii
Elyhordium x,Agrohordeum macounii
Elymus canadensis
Elymus hystrix,Hystrix patula
Elymus repens,Agropyron repens
Elymus riparius
Elymus trachycaulus,Agropyron trachycaulum
Elymus villosus
Elymus virginicus
Elytrigia elongata,Agropyron elongatum
Endodeca serpentaria,Aristolochia serpentaria
Enemion biternatum,Isopyrum biternatum
Epifagus virginiana
Epigaea repens
Epilobium ciliatum
Epilobium coloratum
Epilobium hirsutum
Epilobium leptophyllum
Epilobium palustre
Epilobium parviflorum
Epilobium strictum
Epipactis helleborine
Equisetum arvense
Equisetum fluviatile
Equisetum hyemale
Equisetum laevigatum
Equisetum palustre
Equisetum scirpoides
Equisetum sylvaticum
Equisetum variegatum
Equisetum x
Eragrostis capillaris
Eragrostis cilianensis
Eragrostis frankii
Eragrostis hypnoides
Eragrostis mexicana
Eragrostis minor,Eragrostis poaeoides
Eragrostis pectinacea
Eragrostis reptans
Eragrostis spectabilis
Eragrostis trichodes
Erianthus ravennae
Erigenia bulbosa
Erigeron annuus
Erigeron canadensis
Erigeron divaricatus
Erigeron philadelphicus
Erigeron pulchellus
Erigeron strigosus
Eriocaulon aquaticum,Eriocaulon septangulare
Eriochloa contracta
Eriochloa villosa
Eriogonum annuum
Eriophorum angustifolium
Eriophorum gracile
Eriophorum vaginatum,Eriophorum spissum
Eriophorum virginicum
Eriophorum viridicarinatum,Eriophorum viridi-carinatum
Erodium cicutarium
Erucastrum gallicum
Eryngium planum
Eryngium yuccifolium
Erysimum capitatum,Erysimum arkansanum
Erysimum cheiranthoides
Erysimum hieracifolium,Erysimum hieraciifolium
Erysimum inconspicuum
Erysimum repandum
Erythronium albidum
Erythronium americanum
Eschscholtzia californica
Euonymus alatus
Euonymus atropurpureus
Euonymus bungeanus
Euonymus europaeus
Euonymus hamiltonianus
Euonymus hederaceus,Euonymus fortunei
Euonymus obovatus
Eupatorium altissimum
Eupatorium perfoliatum
Eupatorium serotinum
Eupatorium sessilifolium
Euphorbia commutata
Euphorbia corollata
Euphorbia cyparissias
Euphorbia esula
Euphorbia helioscopia
Euphorbia heterophylla
Euphorbia marginata
Euphorbia obtusata
Euphorbia peplus
Eurybia furcata,Aster furcatus
Eurybia macrophylla,Aster macrophyllus
Eurybia schreberi,Aster schreberi
Euthamia caroliniana,Solidago tenuifolia
Euthamia graminifolia,Solidago graminifolia,Solidago graminifolia
Euthamia gymnospermoides,Solidago gymnospermoides
Eutrochium fistulosum,Eupatorium fistulosum
Eutrochium maculatum,Eupatorium maculatum
Eutrochium purpureum,Eupatorium purpureum
Evolvulus nuttallianus
Fagopyrum esculentum
Fagus grandifolia
Fallopia cilinodis,Polygonum cilinode
Fallopia convolvulus,Polygonum convolvulus
Fallopia sachalinensis,Polygonum sachalinense
Fallopia scandens,Polygonum scandens
Fatoua villosa
Festuca flliformis,Festuca capillata
Festuca ovina
Festuca paradoxa
Festuca rubra
Festuca saximontana
Festuca subverticillata,Festuca obtusa
Ficaria verna,Ranunculus ficaria
Filipendula rubra
Filipendula ulmaria
Fimbristylis autumnalis
Fimbristylis puberula
Floerkea proserpinacoides
Foeniculum vulgare
Forsythia x
Fragaria vesca
Fragaria virginiana
Frangula alnus,Rhamnus frangula
Frasera caroliniensis,Swertia caroliniensis
Fraxinus americana
Fraxinus nigra
Fraxinus pennsylvanica
Fraxinus profunda,Fraxinus tomentosa
Fraxinus quadrangulata
Froelichia floridana
Froelichia gracilis
Fuirena pumila
Fumaria offlcinalis,Fumaria officinalis
Gaillardia pulchella
Galearis spectabilis,Orchis spectabilis
Galeopsis ladanum
Galeopsis tetrahit
Galinsoga parviflora
Galinsoga quadriradiata,Galinsoga ciliata
Galium aparine
Galium asprellum
Galium boreale
Galium brevipes
Galium circaezans
Galium concinnum
Galium labradoricum
Galium lanceolatum
Galium mollugo
Galium obtusum
Galium odoratum
Galium pedemontanum
Galium pilosum
Galium sylvaticum
Galium tinctorium
Galium trifidum
Galium triflorum
Galium verum
Gamochaeta purpurea,Gnaphalium purpureum
Gaultheria hispidula
Gaultheria procumbens
Gaura biennis
Gaura coccinea
Gaura fllipes
Gaura longiflora,Gaura biennis
Gaura parviflora
Gaylussacia baccata
Gentiana alba,Gentiana flavida
Gentiana andrewsii
Gentiana puberulenta
Gentiana saponaria
Gentiana septemflda,Gentiana septemfida
Gentianella quinquefolia,Gentiana quinquefolia
Gentianopsis crinita,Gentiana crinita
Gentianopsis virgata,Gentiana procera
Geranium bicknellii
Geranium carolinianum
Geranium columbinum
Geranium dissectum
Geranium maculatum
Geranium molle
Geranium nepalense
Geranium pusillum
Geranium robertianum
Geum aleppicum
Geum canadense
Geum laciniatum
Geum rivale
Geum triflorum
Geum urbanum
Geum vernum
Geum virginianum
Ginkgo biloba
Glandularia canadensis,Verbena canadensis
Glandularia peruviana,Verbena peruviana
Glechoma hederacea
Gleditsia triacanthos
Glyceria borealis
Glyceria canadensis
Glyceria declinata
Glyceria grandis
Glyceria maxima
Glyceria septentrionalis
Glyceria striata
Glycine max
Glycyrrhiza lepidota
Gnaphalium uliginosum
Goodyera pubescens
Gossypium hirsutum
Gratiola aurea
Gratiola neglecta
Gratiola quartermaniae
Gratiola virginiana
Grindelia squarrosa
Gymnocarpium dryopteris,Dryopteris disjuncta
Gymnocladus dioicus,Gymnocladus dioica
Gypsophila paniculata
Gypsophila scorzonerifolia
Hackelia virginiana
Hamamelis virginiana
Hedeoma hispida
Hedeoma pulegioides
Hedera helix
Helenium amarum
Helenium autumnale
Helenium flexuosum
Helianthemum bicknellii
Helianthemum canadense
Helianthus annuus
Helianthus decapetalus
Helianthus divaricatus
Helianthus giganteus
Helianthus grosseserratus
Helianthus hirsutus
Helianthus maximilianii
Helianthus mollis
Helianthus occidentalis
Helianthus pauciflorus,Helianthus rigidus
Helianthus petiolaris
Helianthus salicifolius
Helianthus strumosus
Helianthus subrhomboideus
Helianthus tuberosus
Helianthus x
Heliopsis helianthoides
Heliotropium europaeum
Hemerocallis fulva
Hemerocallis lilio-asphodelus
Hepatica acutiloba
Hepatica americana
Heracleum mantegazzianum
Heracleum maximum
Herniaria glabra
Heserostipa comata,Stipa comata
Heserostipa spartea,Stipa spartea
Hesperis matronalis
Heteranthera dubia
Heterotheca subaxillaris
Heuchera americana
Heuchera richardsonii
Hibiscus laevis
Hibiscus moscheutos,Hibiscus palustris
Hibiscus syriacus
Hibiscus trionum
Hieracium aurantiacum
Hieracium caespitosum
Hieracium flagellare
Hieracium gronovii
Hieracium longipilum
Hieracium paniculatum
Hieracium piloselloides,Hieracium florentinum
Hieracium scabrum
Hieracium umbellatum,Hieracium canadense
Hieracium vulgatum
Hierochloe odorata
Hippuris vulgaris
Holcus lanatus
Holosteum umbellatum
Hordeum brachyantherum
Hordeum jubatum
Hordeum marinum,Hordeum geniculatum
Hordeum pusillum
